{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
272;7.69E-05;0.000358915;0.000158603;0.000114155;0;0.850972374;0.837089301;0.346614138;0
273;9.16E-05;0.000360577;0.000146855;0.000114155;2.57E-06;0.851275267;0.875294861;0.34647098;0
274;0.000106917;0.0003639;0.000164478;0.000114155;0.003076258;0.8351106;0.882592671;0.346289646;0
275;0.000116064;0.000365561;0.000187974;0.000114155;0.019546415;0.854740715;0.878548863;0.346146488;0
276;0.000124135;0.000367223;0.000206772;0.000114155;0.03443986;0.845395587;0.875540578;0.345974698;0
277;0.000128208;0.000370546;0.000187974;0.000114155;0.040809293;0.839337734;0.875540578;0.345821997;0
278;0.000112259;0.000372208;0.000190324;0.000114155;0.042646645;0.858241797;0.883340354;0.345650207;0
279;0.000101383;0.000375531;0.000213821;0.000114155;0.037913083;0.836128409;0.872570907;0.345497505;0
280;0.000100807;0.000378855;0.00022322;0.000114155;0.025316543;0.830253183;0.843779837;0.345354347;0
281;0.000106225;0.000382178;0.00022322;0.000114155;0.005482907;0.821075091;0.872792053;0.345182558;0
282;0.00014558;0.000385501;0.000164478;0.000114155;0;0.813821258;0.889416596;0.345029856;0
283;0.000166448;0.000388824;0.000117484;0.000114155;0;0.839393413;0.888188009;0.344858066;0
284;0.000161068;0.000395471;8.81E-05;0.000114155;0;0.831783236;0.89003089;0.344705364;0
285;0.000149115;0.000392148;5.87E-05;0.000114155;0;0.81514864;0.855107414;0.344533575;0
286;0.000131283;0.000395471;3.76E-05;0.000114155;0;0.833417965;0.888191519;0.344390417;0
287;0.000133281;0.000397133;2.35E-05;0.000114155;0;0.830464762;0.891673687;0.344237715;0
288;0.000132436;0.000398794;9.40E-06;0.000114155;0;0.822491559;0.8904451;0.344065925;0
289;0.000107686;0.000392148;5.87E-06;0.000114155;0;0.847462383;0.891673687;0.343913223;0
290;8.95E-05;0.000388824;2.35E-06;0.000114155;0;0.84288336;0.88553426;0.343741434;0
291;7.49E-05;0.00037387;1.17E-06;0.000114155;0;0.851892188;0.878815642;0.343598276;0
292;6.68E-05;0.000367223;1.41E-05;0.000114155;0;0.802609776;0.881097304;0.343445574;0
293;6.81E-05;0.000362238;3.76E-05;0.000114155;0;0.810411489;0.865469671;0.343273784;0
294;9.02E-05;0.000355592;9.40E-05;0.000114155;0;0.85883422;0.865262567;0.343121082;0
295;0.000139969;0.000352268;0.0001821;0.000114155;0;0.867105861;0.87528433;0.342949293;0
296;0.000180284;0.000347283;0.000158603;0.000114155;0;0.842048178;0.846050969;0.342806135;0
297;0.000197347;0.000345622;0.000146855;0.000114155;0.000145754;0.848455693;0.855567256;0.342624801;0
298;0.000199922;0.000330667;0.000164478;0.000114155;0.023821282;0.828914664;0.810857203;0.342481643;0
299;0.000192121;0.000310727;0.000187974;0.000114155;0.049761136;0.792404967;0.766740382;0.342328942;0
300;0.000196002;0.000297434;0.000206772;0.000114155;0.045969827;0.760955359;0.673824066;0.342157152;0
301;0.000188662;0.000285803;0.000187974;0.000114155;0.038386353;0.754859645;0.758909014;0.34200445;0
302;0.000188931;0.000277494;0.000190324;0.000114155;0.034559893;0.716728581;0.810976552;0.34183266;0
303;0.000180437;0.000274171;0.000213821;0.000114155;0.044696627;0.636682524;0.688152906;0.341689502;0
304;0.000177209;0.000279156;0.00022322;0.000114155;0.035113756;0.578974798;0.695443696;0.341536801;0
305;0.0001784;0.000289126;0.00022322;0.000114155;0.013079242;0.609673856;0.875610783;0.341365011;0
306;0.000213181;0.000289126;0.000164478;0.000114155;1.29E-05;0.579500405;0.892319573;0.341212309;0
307;0.000223366;0.000290788;0.000117484;0.000114155;0;0.629217112;0.895608677;0.34104052;0
308;0.000202574;0.000290788;8.81E-05;0.000114155;0;0.523149014;0.894053637;0.340897362;0
309;0.000177055;0.000292449;5.87E-05;0.000114155;0;0.467537038;0.895190958;0.340725572;0
310;0.000151075;0.000295772;3.76E-05;0.000114155;0;0.517322786;0.888830385;0.34057287;0
311;0.000159415;0.000294111;2.35E-05;0.000114155;0;0.559672074;0.846616119;0.340420168;0
312;0.000155034;0.000294111;9.40E-06;0.000114155;0;0.554625349;0.876000421;0.340248379;0
313;0.000125941;0.000302419;5.87E-06;0.000114155;0;0.660838211;0.883522887;0.340105221;0
314;0.000104189;0.000309066;2.35E-06;0.000114155;0;0.704334483;0.870843864;0.339933431;0
315;9.14E-05;0.000317374;1.17E-06;0.000114155;0;0.59884099;0.889037489;0.339780729;0
316;8.21E-05;0.000320697;1.41E-05;0.000114155;0;0.459904589;0.889037489;0.33960894;0
317;8.44E-05;0.000325682;3.76E-05;0.000114155;0;0.47855253;0.87668843;0.339456238;0
318;0.000103958;0.000329005;9.40E-05;0.000114155;0;0.617546837;0.879226341;0.33931308;0
319;0.000148116;0.000332329;0.0001821;0.000114155;0;0.573068391;0.883417579;0.33914129;0
320;0.000186202;0.00033399;0.000158603;0.000114155;0;0.548803574;0.848409857;0.338988588;0
321;0.000199807;0.00033399;0.000146855;0.000114155;5.14E-06;0.663054227;0.880647992;0.338816799;0
322;0.000200729;0.000319035;0.000164478;0.000114155;0.003525522;0.717499176;0.888219601;0.338664097;0.002531144
323;0.000200806;0.000302419;0.000187974;0.000114155;0.014301857;0.715234163;0.889848357;0.338520939;0.009132511
324;0.000207532;0.000282479;0.000206772;0.000114155;0.040569228;0.65409885;0.878605027;0.338339605;0.04873942
325;0.000198923;0.000270848;0.000187974;0.000114155;0.081333937;0.574297779;0.886457456;0.338196447;0.051915279
326;0.000198001;0.000265863;0.000190324;0.000114155;0.1590026;0.621433217;0.881792334;0.338024658;0.070667822
327;0.000194657;0.000265863;0.000213821;0.000114155;0.191038383;0.625272826;0.82725358;0.337871956;0.137629803
328;0.000195656;0.000272509;0.00022322;0.000114155;0.11960626;0.598952348;0.744790789;0.337700166;0.122151074
329;0.000198385;0.000285803;0.00022322;0.000114155;0.040094243;0.455015991;0.574978939;0.337547465;0
330;0.000225402;0.000294111;0.000164478;0.000114155;4.72E-05;0.37233744;0.691101516;0.337404307;0
331;0.000229592;0.000302419;0.000117484;0.000114155;0;0.502837391;0.853334737;0.337232517;0
332;0.000207954;0.000312389;8.81E-05;0.000114155;0;0.579600627;0.817509127;0.337079815;0
333;0.00018355;0.000320697;5.87E-05;0.000114155;0;0.617186038;0.892758354;0.336908025;0
334;0.00016076;0.000329005;3.76E-05;0.000114155;0;0.676826932;0.890708368;0.336755324;0
335;0.000167409;0.000338975;2.35E-05;0.000114155;0;0.737443319;0.891270008;0.336583534;0
336;0.000162221;0.000347283;9.40E-06;0.000114155;0;0.800353672;0.891333193;0.336440376;0
337;0.000134089;0.000358915;5.87E-06;0.000114155;0;0.820222092;0.842730272;0.336287674;0
338;0.000116564;0.000365561;2.35E-06;0.000114155;0;0.819075108;0.809846251;0.336115885;0
339;0.000102728;0.000375531;1.17E-06;0.000114155;0;0.809320184;0.799245296;0.335963183;0
340;9.33E-05;0.000382178;1.41E-05;0.000114155;0;0.796021862;0.845303286;0.335791393;0
341;9.72E-05;0.000388824;3.76E-05;0.000114155;0;0.820894691;0.804436956;0.335648235;0
342;0.000113873;0.000395471;9.40E-05;0.000114155;0;0.812705455;0.553612047;0.335495533;0
343;0.000151882;0.000400456;0.0001821;0.000114155;0;0.807943805;0.631234204;0.335323744;0
344;0.000190391;0.000405441;0.000158603;0.000114155;0;0.80754069;0.781729149;0.335171042;0
345;0.000209838;0.000407103;0.000146855;0.000114155;1.46E-05;0.808456049;0.785130581;0.334999252;0
346;0.000212144;0.000402118;0.000164478;0.000114155;0.007530317;0.813108569;0.863173968;0.334856094;0
347;0.00021518;0.000395471;0.000187974;0.000114155;0.018052012;0.821190903;0.824687588;0.334674761;0
348;0.000220406;0.000388824;0.000206772;0.000114155;0.026794655;0.801810229;0.84325681;0.334531603;0
349;0.000213066;0.000385501;0.000187974;0.000114155;0.034899413;0.795188907;0.876800758;0.334378901;0.000363536
350;0.000213681;0.000385501;0.000190324;0.000114155;0.04077414;0.798968383;0.882143359;0.334207111;0
351;0.000205802;0.000387163;0.000213821;0.000114155;0.036496701;0.765701419;0.860228868;0.334063953;0
352;0.000206225;0.000392148;0.00022322;0.000114155;0.025414283;0.765155767;0.885600955;0.33388262;0
353;0.000208031;0.000400456;0.00022322;0.000114155;0.010784909;0.794903832;0.891968548;0.333739462;0
354;0.000230091;0.000393809;0.000164478;0.000114155;7.63E-05;0.771650141;0.891350744;0.33358676;0
355;0.000232397;0.000387163;0.000117484;0.000114155;0;0.786451791;0.880925302;0.33341497;0
356;0.000211874;0.000380516;8.81E-05;0.000114155;0;0.793006298;0.869731115;0.333271812;0
357;0.000184549;0.00037387;5.87E-05;0.000114155;0;0.714897863;0.873743331;0.333090479;0
358;0.000164872;0.000367223;3.76E-05;0.000114155;0;0.692040605;0.884769026;0.332947321;0
359;0.000171905;0.000360577;2.35E-05;0.000114155;0;0.697452584;0.814170879;0.332775531;0
360;0.000167832;0.00035393;9.40E-06;0.000114155;0;0.734766283;0.756760741;0.332622829;0
361;0.000136856;0.000347283;5.87E-06;0.000114155;0;0.73289993;0.692828559;0.332479671;0
362;0.000115257;0.00034396;2.35E-06;0.000114155;0;0.681065202;0.855693625;0.332298338;0
363;0.000100883;0.000352268;1.17E-06;0.000114155;0;0.571326759;0.876579612;0.33215518;0
364;8.95E-05;0.000329005;1.41E-05;0.000114155;0;0.505821774;0.854693204;0.33198339;0
365;9.15E-05;0.000327344;3.76E-05;0.000114155;0;0.428417119;0.84326032;0.331830689;0
366;0.000108762;0.000320697;9.40E-05;0.000114155;0;0.393016543;0.783526397;0.331658899;0
367;0.000152497;0.000322359;0.0001821;0.000114155;0;0.400677945;0.773476552;0.331506197;0
368;0.000189815;0.000310727;0.000158603;0.000114155;0;0.34583879;0.830117944;0.331363039;0
369;0.000201959;0.000307404;0.000146855;0.000114155;3.26E-05;0.254579024;0.843548161;0.33119125;0
370;0.000202689;0.000297434;0.000164478;0.000114155;0.01701116;0.21790229;0.757280258;0.331038548;0
371;0.000203458;0.000285803;0.000187974;0.000114155;0.07559296;0.172566391;0.602334316;0.330866758;0
372;0.000208838;0.000275833;0.000206772;0.000114155;0.154413076;0.132544476;0.452211457;0.330714056;0
373;0.000203919;0.000265863;0.000187974;0.000114155;0.222413131;0.139194751;0.429278995;0.330570898;0
374;0.000205303;0.000260878;0.000190324;0.000114155;0.307319746;0.164938397;0.42528784;0.330399109;0
375;0.000202881;0.000259216;0.000213821;0.000114155;0.255230839;0.15588948;0.325358045;0.330246407;0
376;0.000196809;0.000260878;0.00022322;0.000114155;0.121094661;0.138989853;0.200635355;0.330074617;0
377;0.000189622;0.000269186;0.00022322;0.000114155;0.024957303;0.135092338;0.322802584;0.329921915;0
378;0.000219023;0.000267525;0.000164478;0.000114155;0.000135465;0.130223784;0.175716091;0.329750126;0
379;0.000229937;0.000267525;0.000117484;0.000114155;0;0.140152426;0.29424319;0.329606968;0
380;0.000208723;0.000267525;8.81E-05;0.000114155;0;0.144816082;0.342923336;0.329454266;0
381;0.000185011;0.000269186;5.87E-05;0.000114155;0;0.149940758;0.376863943;0.329282476;0
382;0.000161337;0.000269186;3.76E-05;0.000114155;0;0.154749178;0.341936956;0.329129774;0
383;0.000166487;0.000269186;2.35E-05;0.000114155;0;0.142642382;0.352155293;0.328957985;0
384;0.000161298;0.000270848;9.40E-06;0.000114155;0;0.143497608;0.424396237;0.328814827;0
385;0.000134242;0.000275833;5.87E-06;0.000114155;0;0.106618204;0.299283909;0.328633493;0
386;0.000111913;0.000282479;2.35E-06;0.000114155;0;0.110081425;0.249736731;0.328461704;0
387;9.65E-05;0.000290788;1.17E-06;0.000114155;0;0.110916607;0.1835615;0.328261283;0
388;9.24E-05;0.000295772;1.41E-05;0.000114155;0;0.096729651;0.141385847;0.328089493;0
389;9.56E-05;0.000299096;3.76E-05;0.000114155;0;0.081331124;0.225112328;0.327917703;0
390;0.0001093;0.000304081;9.40E-05;0.000114155;0;0.056124222;0.17162314;0.327717282;0
391;0.00015146;0.000305742;0.0001821;0.000114155;0;0.038073157;0.159021342;0.327545493;0
392;0.000187855;0.000309066;0.000158603;0.000114155;0;0.035941773;0.18974656;0.327345071;0
393;0.000205149;0.000309066;0.000146855;0.000114155;0.000132893;0.037676724;0.232743611;0.327173282;0
394;0.00020488;0.000290788;0.000164478;0.000114155;0.037396944;0.048643219;0.248824066;0.326982404;0.053758107
395;0.000202689;0.000267525;0.000187974;0.000114155;0.146055393;0.055346946;0.363170458;0.326801071;0.154481666
396;0.000202343;0.000247585;0.000206772;0.000114155;0.271045962;0.057404834;0.483782645;0.326629281;0.269238989
397;0.000188162;0.000230968;0.000187974;0.000114155;0.351131562;0.058113068;0.579928391;0.32642886;0.524679346
398;0.000189892;0.000220999;0.000190324;0.000114155;0.35734238;0.094883342;0.608013901;0.326257071;0.639012256
399;0.000183204;0.000219337;0.000213821;0.000114155;0.293149066;0.124199339;0.715574979;0.326066193;0.574846997
400;0.000185203;0.000229307;0.00022322;0.000114155;0.176824835;0.155049844;0.754429935;0.32588486;0.455876528
401;0.000189238;0.000245923;0.00022322;0.000114155;0.04547255;0.225826496;0.879096462;0.32571307;0
402;0.000215141;0.000247585;0.000164478;0.000114155;0.000300938;0.3314358;0.813935692;0.325512649;0
403;0.000214949;0.000247585;0.000117484;0.000114155;0;0.40957987;0.772806094;0.325340859;0
404;0.000190775;0.000249246;8.81E-05;0.000114155;0;0.481654952;0.902011373;0.325149982;0
405;0.000170022;0.000250908;5.87E-05;0.000114155;0;0.53831369;0.880749789;0.324968649;0
406;0.000150038;0.00025257;3.76E-05;0.000114155;0;0.553683263;0.866266498;0.324796859;0
407;0.000156225;0.00025257;2.35E-05;0.000114155;0;0.55274786;0.755325049;0.324596438;0
408;0.00015757;0.000254231;9.40E-06;0.000114155;0;0.498015608;0.611991014;0.324424648;0
409;0.000130553;0.00025257;5.87E-06;0.000114155;0;0.477236283;0.640768043;0.324224227;0
410;0.000107686;0.000250908;2.35E-06;0.000114155;0;0.455661865;0.531160489;0.324052438;0
411;9.04E-05;0.000247585;1.17E-06;0.000114155;0;0.435864714;0.572374333;0.323880648;0
412;7.91E-05;0.000245923;1.41E-05;0.000114155;0;0.410399462;0.723469531;0.323680227;0
413;7.31E-05;0.000244262;3.76E-05;0.000114155;0;0.42788483;0.715666245;0.323508437;0
414;7.35E-05;0.0002426;9.40E-05;0.000114155;0;0.432737793;0.554254423;0.323308016;0
415;8.45E-05;0.000240938;0.0001821;0.000114155;0;0.463768697;0.428984134;0.323136226;0
416;9.56E-05;0.000239277;0.000158603;0.000114155;0;0.410898344;0.308947627;0.322964437;0
417;0.000115641;0.000239277;0.000146855;0.000114155;3.00E-05;0.39183838;0.305819994;0.322764016;0
418;0.000131052;0.000214352;0.000164478;0.000114155;0.009325658;0.427129825;0.28468829;0.322592226;0.006439145
419;0.000137432;0.000189427;0.000187974;0.000114155;0.045935532;0.437129736;0.244060657;0.322391805;0.027050924
420;0.000142889;0.000162841;0.000206772;0.000114155;0.121146103;0.450479283;0.181588739;0.322220015;0.081366786
421;0.000139507;0.000146225;0.000187974;0.000114155;0.197401814;0.396437448;0.107132828;0.322029138;0.107673717
422;0.000135895;0.000132931;0.000190324;0.000114155;0.197971967;0.36901453;0.076028503;0.321847804;0.160263021
423;0.000125595;0.000129608;0.000213821;0.000114155;0.143220914;0.328896847;0.051856922;0.321676015;0.130081381
424;0.000121406;0.000136255;0.00022322;0.000114155;0.069065771;0.268837249;0.017168632;0.321475594;0.088634406
425;0.00012352;0.000154533;0.00022322;0.000114155;0.022127968;0.206472548;0.028636619;0.321303804;0
426;0.000154342;0.000156194;0.000164478;0.000114155;0.000317228;0.192078467;0.086145044;0.321112927;0
427;0.000169907;0.000157856;0.000117484;0.000114155;0;0.199180854;0.069829402;0.320931593;0
428;0.00015342;0.000157856;8.81E-05;0.000114155;0;0.195953711;0.043976411;0.320759804;0
429;0.000135126;0.000159518;5.87E-05;0.000114155;0;0.161742434;0.017302022;0.320559382;0
430;0.000118139;0.000161179;3.76E-05;0.000114155;0;0.125228283;0.029521202;0.320387593;0
431;0.000122252;0.000162841;2.35E-05;0.000114155;0;0.120428771;0.024396237;0.320196716;0
432;0.00012867;0.000164503;9.40E-06;0.000114155;0;0.088266474;0.018857063;0.320015382;0
433;0.000106341;0.000167826;5.87E-06;0.000114155;0;0.043511862;0.076741084;0.319843592;0
434;8.48E-05;0.000172811;2.35E-06;0.000114155;0;0.036946219;0.099196153;0.319643171;0
435;6.69E-05;0.000176134;1.17E-06;0.000114155;0;0.023561037;0.067073856;0.319471382;0
436;5.64E-05;0.000179457;1.41E-05;0.000114155;0;0.017362874;0.042733783;0.319280504;0
437;5.32E-05;0.000181119;3.76E-05;0.000114155;0;0.009104596;0.017442432;0.319099171;0
438;5.44E-05;0.000182781;9.40E-05;0.000114155;0;0.006917533;0.013237152;0.318927381;0
439;5.96E-05;0.000184442;0.0001821;0.000114155;0;0.006550053;0.0389041;0.31872696;0
440;6.53E-05;0.000186104;0.000158603;0.000114155;0;0.007122431;0.046781101;0.318555171;0
441;8.11E-05;0.000184442;0.000146855;0.000114155;0.000490418;0.009380763;0.095594636;0.318364293;0
442;0.000100499;0.000162841;0.000164478;0.000114155;0.014164678;0.009788332;0.083133249;0.31818296;0.015899128
443;0.000116679;0.000137916;0.000187974;0.000114155;0.036455547;0.009158048;0.032908593;0.31801117;0.040134547
444;0.000125979;0.000117977;0.000206772;0.000114155;0.071296658;0.006603505;0.028710334;0.317810749;0.054225627
445;0.000133704;0.000103022;0.000187974;0.000114155;0.096229097;0.004628021;0.03764392;0.317638959;0.057001949
446;0.000121637;9.64E-05;0.000190324;0.000114155;0.100414798;0.004481029;0.045731536;0.317448082;0.059959915
447;0.000109684;9.80E-05;0.000213821;0.000114155;0.096403144;0.005338483;0.039992277;0.317266749;0.036675109
448;0.000106533;0.000108007;0.00022322;0.000114155;0.061430854;0.00939858;0.03131494;0.317075871;0.0275812
449;0.000104342;0.000122962;0.00022322;0.000114155;0.021800451;0.010866273;0.036148554;0.316894538;0
450;0.000135357;0.000127947;0.000164478;0.000114155;0.000642173;0.009832875;0.022030329;0.316722748;0
451;0.000154919;0.000132931;0.000117484;0.000114155;0;0.007503274;0.021426566;0.316531871;0
452;0.000152959;0.000137916;8.81E-05;0.000114155;0;0.011124622;0.014451699;0.316350537;0
453;0.000142121;0.000144563;5.87E-05;0.000114155;0;0.01478606;0.012650941;0.31615966;0
454;0.000121521;0.000149548;3.76E-05;0.000114155;0;0.009543345;0.045836844;0.315978327;0
455;0.000124865;0.000154533;2.35E-05;0.000114155;0;0.009467622;0.064616681;0.315806537;0
456;0.000122713;0.000159518;9.40E-06;0.000114155;0;0.009378536;0.038360011;0.31561566;0
457;9.79E-05;0.000166164;5.87E-06;0.000114155;0;0.005915315;0.024076804;0.315434326;0
458;8.24E-05;0.000172811;2.35E-06;0.000114155;0;0.006158074;0.080353131;0.315243449;0
459;6.92E-05;0.000179457;1.17E-06;0.000114155;0;0.002734942;0.072388374;0.315062115;0
460;6.18E-05;0.000182781;1.41E-05;0.000114155;0;0.003271686;0.034116119;0.314890326;0
461;6.69E-05;0.000186104;3.76E-05;0.000114155;0;0.002169246;0.021366891;0.314699449;0
462;9.14E-05;0.000189427;9.40E-05;0.000114155;0;0.002605767;0.011699663;0.314518115;0
463;0.000140545;0.000192751;0.0001821;0.000114155;0;0.003857427;0.008930076;0.314327238;0
464;0.000182935;0.000194412;0.000158603;0.000114155;0;0.005142493;0.008930076;0.314145904;0
465;0.000200614;0.000194412;0.000146855;0.000114155;4.54E-05;0.005959858;0.008930076;0.313974115;0
466;0.000202267;0.000192751;0.000164478;0.000114155;0.012539096;0.007142475;0.008930076;0.313783237;0
467;0.00020734;0.000182781;0.000187974;0.000114155;0.066166989;0.007037799;0.008930076;0.313601904;0
468;0.00021272;0.000161179;0.000206772;0.000114155;0.160214069;0.007195927;0.008930076;0.313411027;0.04318814
469;0.000204457;0.000147886;0.000187974;0.000114155;0.223468558;0.006311748;0.011804971;0.313229693;0.036289766
470;0.000206033;0.000134593;0.000190324;0.000114155;0.221310548;0.005995492;0.057799775;0.313057903;0.199179493
471;0.000202689;0.000127947;0.000213821;0.000114155;0.184975891;0.006518873;0.102997753;0.312867026;0.321942772
472;0.000203612;0.000127947;0.00022322;0.000114155;0.116401395;0.006097941;0.120306796;0.312685693;0.433349772
473;0.000205841;0.00014124;0.00022322;0.000114155;0.036602158;0.007080115;0.119492418;0.312494815;0
474;0.000226748;0.000142901;0.000164478;0.000114155;0.001194322;0.015823912;0.215943555;0.312313482;0
475;0.000232705;0.000144563;0.000117484;0.000114155;0;0.025046547;0.344208088;0.312122605;0
