,Electricity (%_elec),Space Heating (%_sh),Passanger mobility (%_pass),Freight mobility (%_freight),PV,Wind_onshore,Wind_offshore,Hydro_river,Solar
310,0.000151,0.000296,3.76e-05,0.000114,0.0,0.517,0.889,0.341,0.0
311,0.000159,0.000294,2.35e-05,0.000114,0.0,0.56,0.847,0.34,0.0
312,0.000155,0.000294,9.4e-06,0.000114,0.0,0.555,0.876,0.34,0.0
313,0.000126,0.000302,5.87e-06,0.000114,0.0,0.661,0.884,0.34,0.0
314,0.000104,0.000309,2.35e-06,0.000114,0.0,0.704,0.871,0.34,0.0
315,9.14e-05,0.000317,1.17e-06,0.000114,0.0,0.599,0.889,0.34,0.0
316,8.21e-05,0.000321,1.41e-05,0.000114,0.0,0.46,0.889,0.34,0.0
317,8.44e-05,0.000326,3.76e-05,0.000114,0.0,0.479,0.877,0.339,0.0
318,0.000104,0.000329,9.4e-05,0.000114,0.0,0.618,0.879,0.339,0.0
319,0.000148,0.000332,0.000182,0.000114,0.0,0.573,0.883,0.339,0.0
320,0.000186,0.000334,0.000159,0.000114,0.0,0.549,0.848,0.339,0.0
321,0.0002,0.000334,0.000147,0.000114,5.14e-06,0.663,0.881,0.339,0.0
322,0.000201,0.000319,0.000164,0.000114,0.00353,0.717,0.888,0.339,0.00253
323,0.000201,0.000302,0.000188,0.000114,0.0143,0.715,0.89,0.339,0.00913
324,0.000208,0.000282,0.000207,0.000114,0.0406,0.654,0.879,0.338,0.0487
325,0.000199,0.000271,0.000188,0.000114,0.0813,0.574,0.886,0.338,0.0519
326,0.000198,0.000266,0.00019,0.000114,0.159,0.621,0.882,0.338,0.0707
327,0.000195,0.000266,0.000214,0.000114,0.191,0.625,0.827,0.338,0.138
328,0.000196,0.000273,0.000223,0.000114,0.12,0.599,0.745,0.338,0.122
329,0.000198,0.000286,0.000223,0.000114,0.0401,0.455,0.575,0.338,0.0
330,0.000225,0.000294,0.000164,0.000114,4.72e-05,0.372,0.691,0.337,0.0
331,0.00023,0.000302,0.000117,0.000114,0.0,0.503,0.853,0.337,0.0
332,0.000208,0.000312,8.81e-05,0.000114,0.0,0.58,0.818,0.337,0.0
333,0.000184,0.000321,5.87e-05,0.000114,0.0,0.617,0.893,0.337,0.0
334,0.000161,0.000329,3.76e-05,0.000114,0.0,0.677,0.891,0.337,0.0
335,0.000167,0.000339,2.35e-05,0.000114,0.0,0.737,0.891,0.337,0.0
336,0.000162,0.000347,9.4e-06,0.000114,0.0,0.8,0.891,0.336,0.0
337,0.000134,0.000359,5.87e-06,0.000114,0.0,0.82,0.843,0.336,0.0
338,0.000117,0.000366,2.35e-06,0.000114,0.0,0.819,0.81,0.336,0.0
339,0.000103,0.000376,1.17e-06,0.000114,0.0,0.809,0.799,0.336,0.0
340,9.33e-05,0.000382,1.41e-05,0.000114,0.0,0.796,0.845,0.336,0.0
341,9.72e-05,0.000389,3.76e-05,0.000114,0.0,0.821,0.804,0.336,0.0
342,0.000114,0.000395,9.4e-05,0.000114,0.0,0.813,0.554,0.335,0.0
343,0.000152,0.0004,0.000182,0.000114,0.0,0.808,0.631,0.335,0.0
344,0.00019,0.000405,0.000159,0.000114,0.0,0.808,0.782,0.335,0.0
345,0.00021,0.000407,0.000147,0.000114,1.46e-05,0.808,0.785,0.335,0.0
346,0.000212,0.000402,0.000164,0.000114,0.00753,0.813,0.863,0.335,0.0
347,0.000215,0.000395,0.000188,0.000114,0.0181,0.821,0.825,0.335,0.0
348,0.00022,0.000389,0.000207,0.000114,0.0268,0.802,0.843,0.335,0.0
349,0.000213,0.000386,0.000188,0.000114,0.0349,0.795,0.877,0.334,0.000364
350,0.000214,0.000386,0.00019,0.000114,0.0408,0.799,0.882,0.334,0.0
351,0.000206,0.000387,0.000214,0.000114,0.0365,0.766,0.86,0.334,0.0
352,0.000206,0.000392,0.000223,0.000114,0.0254,0.765,0.886,0.334,0.0
353,0.000208,0.0004,0.000223,0.000114,0.0108,0.795,0.892,0.334,0.0
354,0.00023,0.000394,0.000164,0.000114,7.63e-05,0.772,0.891,0.334,0.0
355,0.000232,0.000387,0.000117,0.000114,0.0,0.786,0.881,0.333,0.0
356,0.000212,0.000381,8.81e-05,0.000114,0.0,0.793,0.87,0.333,0.0
357,0.000185,0.000374,5.87e-05,0.000114,0.0,0.715,0.874,0.333,0.0
358,0.000165,0.000367,3.76e-05,0.000114,0.0,0.692,0.885,0.333,0.0
359,0.000172,0.000361,2.35e-05,0.000114,0.0,0.697,0.814,0.333,0.0
360,0.000168,0.000354,9.4e-06,0.000114,0.0,0.735,0.757,0.333,0.0
361,0.000137,0.000347,5.87e-06,0.000114,0.0,0.733,0.693,0.332,0.0
362,0.000115,0.000344,2.35e-06,0.000114,0.0,0.681,0.856,0.332,0.0
363,0.000101,0.000352,1.17e-06,0.000114,0.0,0.571,0.877,0.332,0.0
364,8.95e-05,0.000329,1.41e-05,0.000114,0.0,0.506,0.855,0.332,0.0
365,9.15e-05,0.000327,3.76e-05,0.000114,0.0,0.428,0.843,0.332,0.0
366,0.000109,0.000321,9.4e-05,0.000114,0.0,0.393,0.784,0.332,0.0
367,0.000152,0.000322,0.000182,0.000114,0.0,0.401,0.773,0.332,0.0
368,0.00019,0.000311,0.000159,0.000114,0.0,0.346,0.83,0.331,0.0
369,0.000202,0.000307,0.000147,0.000114,3.26e-05,0.255,0.844,0.331,0.0
370,0.000203,0.000297,0.000164,0.000114,0.017,0.218,0.757,0.331,0.0
371,0.000203,0.000286,0.000188,0.000114,0.0756,0.173,0.602,0.331,0.0
372,0.000209,0.000276,0.000207,0.000114,0.154,0.133,0.452,0.331,0.0
373,0.000204,0.000266,0.000188,0.000114,0.222,0.139,0.429,0.331,0.0
374,0.000205,0.000261,0.00019,0.000114,0.307,0.165,0.425,0.33,0.0
375,0.000203,0.000259,0.000214,0.000114,0.255,0.156,0.325,0.33,0.0
376,0.000197,0.000261,0.000223,0.000114,0.121,0.139,0.201,0.33,0.0
377,0.00019,0.000269,0.000223,0.000114,0.025,0.135,0.323,0.33,0.0
378,0.000219,0.000268,0.000164,0.000114,0.000135,0.13,0.176,0.33,0.0
379,0.00023,0.000268,0.000117,0.000114,0.0,0.14,0.294,0.33,0.0
380,0.000209,0.000268,8.81e-05,0.000114,0.0,0.145,0.343,0.329,0.0
381,0.000185,0.000269,5.87e-05,0.000114,0.0,0.15,0.377,0.329,0.0
382,0.000161,0.000269,3.76e-05,0.000114,0.0,0.155,0.342,0.329,0.0
383,0.000166,0.000269,2.35e-05,0.000114,0.0,0.143,0.352,0.329,0.0
384,0.000161,0.000271,9.4e-06,0.000114,0.0,0.143,0.424,0.329,0.0
385,0.000134,0.000276,5.87e-06,0.000114,0.0,0.107,0.299,0.329,0.0
386,0.000112,0.000282,2.35e-06,0.000114,0.0,0.11,0.25,0.328,0.0
387,9.65e-05,0.000291,1.17e-06,0.000114,0.0,0.111,0.184,0.328,0.0
388,9.24e-05,0.000296,1.41e-05,0.000114,0.0,0.0967,0.141,0.328,0.0
389,9.56e-05,0.000299,3.76e-05,0.000114,0.0,0.0813,0.225,0.328,0.0
390,0.000109,0.000304,9.4e-05,0.000114,0.0,0.0561,0.172,0.328,0.0
391,0.000151,0.000306,0.000182,0.000114,0.0,0.0381,0.159,0.328,0.0
392,0.000188,0.000309,0.000159,0.000114,0.0,0.0359,0.19,0.327,0.0
393,0.000205,0.000309,0.000147,0.000114,0.000133,0.0377,0.233,0.327,0.0
394,0.000205,0.000291,0.000164,0.000114,0.0374,0.0486,0.249,0.327,0.0538
395,0.000203,0.000268,0.000188,0.000114,0.146,0.0553,0.363,0.327,0.154
396,0.000202,0.000248,0.000207,0.000114,0.271,0.0574,0.484,0.327,0.269
397,0.000188,0.000231,0.000188,0.000114,0.351,0.0581,0.58,0.326,0.525
398,0.00019,0.000221,0.00019,0.000114,0.357,0.0949,0.608,0.326,0.639
399,0.000183,0.000219,0.000214,0.000114,0.293,0.124,0.716,0.326,0.575
400,0.000185,0.000229,0.000223,0.000114,0.177,0.155,0.754,0.326,0.456
401,0.000189,0.000246,0.000223,0.000114,0.0455,0.226,0.879,0.326,0.0
402,0.000215,0.000248,0.000164,0.000114,0.000301,0.331,0.814,0.326,0.0
403,0.000215,0.000248,0.000117,0.000114,0.0,0.41,0.773,0.325,0.0
404,0.000191,0.000249,8.81e-05,0.000114,0.0,0.482,0.902,0.325,0.0
405,0.00017,0.000251,5.87e-05,0.000114,0.0,0.538,0.881,0.325,0.0
406,0.00015,0.000253,3.76e-05,0.000114,0.0,0.554,0.866,0.325,0.0
407,0.000156,0.000253,2.35e-05,0.000114,0.0,0.553,0.755,0.325,0.0
408,0.000158,0.000254,9.4e-06,0.000114,0.0,0.498,0.612,0.324,0.0
409,0.000131,0.000253,5.87e-06,0.000114,0.0,0.477,0.641,0.324,0.0
410,0.000108,0.000251,2.35e-06,0.000114,0.0,0.456,0.531,0.324,0.0
411,9.04e-05,0.000248,1.17e-06,0.000114,0.0,0.436,0.572,0.324,0.0
412,7.91e-05,0.000246,1.41e-05,0.000114,0.0,0.41,0.723,0.324,0.0
413,7.31e-05,0.000244,3.76e-05,0.000114,0.0,0.428,0.716,0.324,0.0
414,7.35e-05,0.000243,9.4e-05,0.000114,0.0,0.433,0.554,0.323,0.0
415,8.45e-05,0.000241,0.000182,0.000114,0.0,0.464,0.429,0.323,0.0
416,9.56e-05,0.000239,0.000159,0.000114,0.0,0.411,0.309,0.323,0.0
417,0.000116,0.000239,0.000147,0.000114,3e-05,0.392,0.306,0.323,0.0
418,0.000131,0.000214,0.000164,0.000114,0.00933,0.427,0.285,0.323,0.00644
419,0.000137,0.000189,0.000188,0.000114,0.0459,0.437,0.244,0.322,0.0271
420,0.000143,0.000163,0.000207,0.000114,0.121,0.45,0.182,0.322,0.0814
421,0.00014,0.000146,0.000188,0.000114,0.197,0.396,0.107,0.322,0.108
422,0.000136,0.000133,0.00019,0.000114,0.198,0.369,0.076,0.322,0.16
423,0.000126,0.00013,0.000214,0.000114,0.143,0.329,0.0519,0.322,0.13
424,0.000121,0.000136,0.000223,0.000114,0.0691,0.269,0.0172,0.321,0.0886
425,0.000124,0.000155,0.000223,0.000114,0.0221,0.206,0.0286,0.321,0.0
426,0.000154,0.000156,0.000164,0.000114,0.000317,0.192,0.0861,0.321,0.0
427,0.00017,0.000158,0.000117,0.000114,0.0,0.199,0.0698,0.321,0.0
428,0.000153,0.000158,8.81e-05,0.000114,0.0,0.196,0.044,0.321,0.0
429,0.000135,0.00016,5.87e-05,0.000114,0.0,0.162,0.0173,0.321,0.0
430,0.000118,0.000161,3.76e-05,0.000114,0.0,0.125,0.0295,0.32,0.0
431,0.000122,0.000163,2.35e-05,0.000114,0.0,0.12,0.0244,0.32,0.0
432,0.000129,0.000165,9.4e-06,0.000114,0.0,0.0883,0.0189,0.32,0.0
433,0.000106,0.000168,5.87e-06,0.000114,0.0,0.0435,0.0767,0.32,0.0
434,8.48e-05,0.000173,2.35e-06,0.000114,0.0,0.0369,0.0992,0.32,0.0
435,6.69e-05,0.000176,1.17e-06,0.000114,0.0,0.0236,0.0671,0.319,0.0
436,5.64e-05,0.000179,1.41e-05,0.000114,0.0,0.0174,0.0427,0.319,0.0
437,5.32e-05,0.000181,3.76e-05,0.000114,0.0,0.0091,0.0174,0.319,0.0
438,5.44e-05,0.000183,9.4e-05,0.000114,0.0,0.00692,0.0132,0.319,0.0
439,5.96e-05,0.000184,0.000182,0.000114,0.0,0.00655,0.0389,0.319,0.0
440,6.53e-05,0.000186,0.000159,0.000114,0.0,0.00712,0.0468,0.319,0.0
441,8.11e-05,0.000184,0.000147,0.000114,0.00049,0.00938,0.0956,0.318,0.0
442,0.0001,0.000163,0.000164,0.000114,0.0142,0.00979,0.0831,0.318,0.0159
443,0.000117,0.000138,0.000188,0.000114,0.0365,0.00916,0.0329,0.318,0.0401
444,0.000126,0.000118,0.000207,0.000114,0.0713,0.0066,0.0287,0.318,0.0542
445,0.000134,0.000103,0.000188,0.000114,0.0962,0.00463,0.0376,0.318,0.057
446,0.000122,9.64e-05,0.00019,0.000114,0.1,0.00448,0.0457,0.317,0.06
447,0.00011,9.8e-05,0.000214,0.000114,0.0964,0.00534,0.04,0.317,0.0367
448,0.000107,0.000108,0.000223,0.000114,0.0614,0.0094,0.0313,0.317,0.0276
449,0.000104,0.000123,0.000223,0.000114,0.0218,0.0109,0.0361,0.317,0.0
450,0.000135,0.000128,0.000164,0.000114,0.000642,0.00983,0.022,0.317,0.0
451,0.000155,0.000133,0.000117,0.000114,0.0,0.0075,0.0214,0.317,0.0
452,0.000153,0.000138,8.81e-05,0.000114,0.0,0.0111,0.0145,0.316,0.0
453,0.000142,0.000145,5.87e-05,0.000114,0.0,0.0148,0.0127,0.316,0.0
454,0.000122,0.00015,3.76e-05,0.000114,0.0,0.00954,0.0458,0.316,0.0
455,0.000125,0.000155,2.35e-05,0.000114,0.0,0.00947,0.0646,0.316,0.0
456,0.000123,0.00016,9.4e-06,0.000114,0.0,0.00938,0.0384,0.316,0.0
457,9.79e-05,0.000166,5.87e-06,0.000114,0.0,0.00592,0.0241,0.315,0.0
458,8.24e-05,0.000173,2.35e-06,0.000114,0.0,0.00616,0.0804,0.315,0.0
459,6.92e-05,0.000179,1.17e-06,0.000114,0.0,0.00273,0.0724,0.315,0.0
460,6.18e-05,0.000183,1.41e-05,0.000114,0.0,0.00327,0.0341,0.315,0.0
461,6.69e-05,0.000186,3.76e-05,0.000114,0.0,0.00217,0.0214,0.315,0.0
462,9.14e-05,0.000189,9.4e-05,0.000114,0.0,0.00261,0.0117,0.315,0.0
463,0.000141,0.000193,0.000182,0.000114,0.0,0.00386,0.00893,0.314,0.0
464,0.000183,0.000194,0.000159,0.000114,0.0,0.00514,0.00893,0.314,0.0
465,0.000201,0.000194,0.000147,0.000114,4.54e-05,0.00596,0.00893,0.314,0.0
466,0.000202,0.000193,0.000164,0.000114,0.0125,0.00714,0.00893,0.314,0.0
467,0.000207,0.000183,0.000188,0.000114,0.0662,0.00704,0.00893,0.314,0.0
468,0.000213,0.000161,0.000207,0.000114,0.16,0.0072,0.00893,0.313,0.0432
469,0.000204,0.000148,0.000188,0.000114,0.223,0.00631,0.0118,0.313,0.0363
470,0.000206,0.000135,0.00019,0.000114,0.221,0.006,0.0578,0.313,0.199
471,0.000203,0.000128,0.000214,0.000114,0.185,0.00652,0.103,0.313,0.322
472,0.000204,0.000128,0.000223,0.000114,0.116,0.0061,0.12,0.313,0.433
473,0.000206,0.000141,0.000223,0.000114,0.0366,0.00708,0.119,0.312,0.0
474,0.000227,0.000143,0.000164,0.000114,0.00119,0.0158,0.216,0.312,0.0
475,0.000233,0.000145,0.000117,0.000114,0.0,0.025,0.344,0.312,0.0
476,0.000208,0.000146,8.81e-05,0.000114,0.0,0.0325,0.367,0.312,0.0
477,0.000186,0.000148,5.87e-05,0.000114,0.0,0.0329,0.346,0.312,0.0
478,0.000161,0.00015,3.76e-05,0.000114,0.0,0.0403,0.452,0.312,0.0
479,0.00017,0.000151,2.35e-05,0.000114,0.0,0.0687,0.452,0.311,0.0
480,0.000165,0.000153,9.4e-06,0.000114,0.0,0.0886,0.316,0.311,0.0
481,0.000139,0.000151,5.87e-06,0.000114,0.0,0.115,0.32,0.311,0.0
482,0.000118,0.000151,2.35e-06,0.000114,0.0,0.127,0.415,0.311,0.0
483,0.000102,0.00015,1.17e-06,0.000114,0.0,0.131,0.591,0.311,0.0
484,9.57e-05,0.000148,1.41e-05,0.000114,0.0,0.118,0.535,0.31,0.0
485,9.9e-05,0.000148,3.76e-05,0.000114,0.0,0.104,0.512,0.31,0.0
486,0.000115,0.000148,9.4e-05,0.000114,0.0,0.135,0.58,0.31,0.0
487,0.000159,0.000146,0.000182,0.000114,0.0,0.154,0.566,0.31,0.0
488,0.000197,0.000146,0.000159,0.000114,0.0,0.141,0.535,0.31,0.0
489,0.00021,0.000145,0.000147,0.000114,0.000897,0.136,0.515,0.31,0.0
490,0.000209,0.000128,0.000164,0.000114,0.0282,0.118,0.437,0.309,0.0
491,0.000212,0.000115,0.000188,0.000114,0.0933,0.0822,0.346,0.309,0.0
492,0.000216,9.97e-05,0.000207,0.000114,0.176,0.0515,0.349,0.309,0.0
493,0.000207,8.81e-05,0.000188,0.000114,0.257,0.0307,0.263,0.309,0.0
494,0.000209,7.98e-05,0.00019,0.000114,0.278,0.0244,0.158,0.309,0.0
495,0.000206,7.98e-05,0.000214,0.000114,0.216,0.019,0.116,0.308,0.0
496,0.000204,8.47e-05,0.000223,0.000114,0.123,0.0203,0.0934,0.308,0.0
497,0.000202,9.47e-05,0.000223,0.000114,0.0402,0.0373,0.0879,0.308,0.0
498,0.000226,9.64e-05,0.000164,0.000114,0.00183,0.0913,0.163,0.308,0.0
499,0.000235,9.64e-05,0.000117,0.000114,0.0,0.147,0.181,0.308,0.0
500,0.000214,9.8e-05,8.81e-05,0.000114,0.0,0.154,0.174,0.308,0.0
501,0.000189,9.97e-05,5.87e-05,0.000114,0.0,0.132,0.119,0.307,0.0
502,0.000163,9.97e-05,3.76e-05,0.000114,0.0,0.115,0.0852,0.307,0.0
503,0.000172,9.97e-05,2.35e-05,0.000114,0.0,0.109,0.123,0.307,0.0
504,0.000168,0.000106,9.4e-06,0.000114,0.0,0.101,0.11,0.307,0.0
505,0.000141,0.000105,5.87e-06,0.000114,0.0,0.0956,0.0823,0.307,0.0
506,0.00012,0.000115,2.35e-06,0.000114,0.0,0.104,0.0973,0.306,0.0
507,0.000109,0.000111,1.17e-06,0.000114,0.0,0.113,0.0967,0.306,0.0
508,9.87e-05,0.00011,1.41e-05,0.000114,0.0,0.122,0.085,0.306,0.0
509,0.000101,0.000111,3.76e-05,0.000114,0.0,0.117,0.0793,0.306,0.0
510,0.00012,0.000111,9.4e-05,0.000114,0.0,0.112,0.102,0.306,0.0
511,0.000164,0.000113,0.000182,0.000114,0.0,0.113,0.2,0.306,0.0
512,0.000198,0.000113,0.000159,0.000114,0.0,0.0847,0.201,0.305,0.0
513,0.000209,0.000111,0.000147,0.000114,0.000195,0.0963,0.159,0.305,0.0
514,0.000211,0.000105,0.000164,0.000114,0.0142,0.0785,0.166,0.305,0.0
515,0.000208,9.8e-05,0.000188,0.000114,0.0334,0.0702,0.146,0.305,0.0
516,0.000211,8.97e-05,0.000207,0.000114,0.0447,0.0745,0.161,0.305,0.0
517,0.000201,8.31e-05,0.000188,0.000114,0.0524,0.0858,0.174,0.304,0.0
518,0.000203,7.98e-05,0.00019,0.000114,0.0465,0.0882,0.141,0.304,0.0
519,0.000198,7.98e-05,0.000214,0.000114,0.033,0.0793,0.0933,0.304,0.0
520,0.000198,8.31e-05,0.000223,0.000114,0.0179,0.0732,0.115,0.304,0.0
521,0.000197,8.81e-05,0.000223,0.000114,0.00454,0.0704,0.151,0.304,0.0
522,0.00022,9.14e-05,0.000164,0.000114,7.63e-05,0.0973,0.154,0.304,0.0
523,0.000233,9.64e-05,0.000117,0.000114,0.0,0.11,0.181,0.303,0.0
524,0.000213,9.97e-05,8.81e-05,0.000114,0.0,0.0911,0.23,0.303,0.0
525,0.00019,0.000105,5.87e-05,0.000114,0.0,0.0836,0.309,0.303,0.0
526,0.000168,0.000108,3.76e-05,0.000114,0.0,0.0987,0.335,0.303,0.0
527,0.000176,0.000111,2.35e-05,0.000114,0.0,0.112,0.266,0.303,0.0
528,0.000172,0.000116,9.4e-06,0.000114,0.0,0.0851,0.186,0.302,0.0
529,0.000145,0.000136,5.87e-06,0.000114,0.0,0.0584,0.136,0.302,0.0
530,0.000125,0.000145,2.35e-06,0.000114,0.0,0.0398,0.094,0.302,0.0
531,0.000114,0.000153,1.17e-06,0.000114,0.0,0.0311,0.0579,0.302,0.0
532,0.000102,0.00016,1.41e-05,0.000114,0.0,0.0203,0.0234,0.302,0.0
533,0.000103,0.000166,3.76e-05,0.000114,0.0,0.019,0.00826,0.302,0.0
534,0.000119,0.000173,9.4e-05,0.000114,0.0,0.0197,0.00826,0.301,0.0
535,0.000161,0.000179,0.000182,0.000114,0.0,0.0196,0.00795,0.301,0.0
536,0.000198,0.000184,0.000159,0.000114,0.0,0.0129,0.002,0.301,0.0
537,0.000213,0.000184,0.000147,0.000114,0.000179,0.00759,0.000421,0.301,0.0
538,0.000215,0.000183,0.000164,0.000114,0.0195,0.00894,0.000421,0.301,0.0
539,0.000215,0.000181,0.000188,0.000114,0.074,0.00877,0.00583,0.3,0.0
540,0.000217,0.000181,0.000207,0.000114,0.131,0.00703,0.00898,0.3,0.0
541,0.000209,0.000179,0.000188,0.000114,0.16,0.00345,0.0186,0.3,0.0
542,0.00021,0.000183,0.00019,0.000114,0.164,0.00302,0.03,0.3,0.0
543,0.000203,0.000181,0.000214,0.000114,0.136,0.00289,0.0397,0.3,0.0
544,0.000203,0.000184,0.000223,0.000114,0.0789,0.00308,0.0694,0.299,0.0
545,0.0002,0.000186,0.000223,0.000114,0.0273,0.00444,0.117,0.299,0.0
546,0.000227,0.000194,0.000164,0.000114,0.0011,0.00821,0.204,0.299,0.0
547,0.000234,0.000201,0.000117,0.000114,0.0,0.0137,0.342,0.299,0.0
548,0.000213,0.000209,8.81e-05,0.000114,0.0,0.0419,0.391,0.299,0.0
549,0.000186,0.000214,5.87e-05,0.000114,0.0,0.0804,0.405,0.299,0.0
550,0.000166,0.000223,3.76e-05,0.000114,0.0,0.0947,0.497,0.298,0.0
551,0.000174,0.000229,2.35e-05,0.000114,0.0,0.115,0.594,0.298,0.0
552,0.00017,0.000236,9.4e-06,0.000114,0.0,0.156,0.705,0.298,0.0
553,0.000145,0.000254,5.87e-06,0.000114,0.0,0.236,0.809,0.298,0.0
554,0.000126,0.000274,2.35e-06,0.000114,0.0,0.355,0.832,0.299,0.0
555,0.000108,0.000294,1.17e-06,0.000114,0.0,0.395,0.862,0.299,0.0
556,0.0001,0.000306,1.41e-05,0.000114,0.0,0.432,0.877,0.299,0.0
557,0.000102,0.000317,3.76e-05,0.000114,0.0,0.466,0.876,0.3,0.0
558,0.000118,0.000329,9.4e-05,0.000114,0.0,0.474,0.632,0.3,0.0
559,0.000163,0.000337,0.000182,0.000114,0.0,0.427,0.688,0.301,0.0
560,0.000202,0.000346,0.000159,0.000114,0.0,0.338,0.859,0.301,0.0
561,0.00021,0.000347,0.000147,0.000114,3.43e-06,0.325,0.872,0.302,0.0
562,0.000205,0.000334,0.000164,0.000114,0.0054,0.31,0.882,0.302,0.0036
563,0.000204,0.000321,0.000188,0.000114,0.0278,0.264,0.882,0.303,0.0153
564,0.000207,0.000307,0.000207,0.000114,0.0877,0.223,0.883,0.303,0.0611
565,0.000196,0.000297,0.000188,0.000114,0.172,0.246,0.881,0.304,0.108
566,0.000194,0.000289,0.00019,0.000114,0.187,0.339,0.859,0.304,0.322
567,0.000184,0.000289,0.000214,0.000114,0.157,0.401,0.827,0.305,0.308
568,0.000175,0.000294,0.000223,0.000114,0.0988,0.376,0.71,0.305,0.158
569,0.000173,0.000309,0.000223,0.000114,0.0352,0.354,0.763,0.306,0.0
570,0.0002,0.000316,0.000164,0.000114,0.00177,0.333,0.723,0.306,0.0
571,0.000216,0.000322,0.000117,0.000114,0.0,0.324,0.697,0.306,0.0
572,0.000194,0.000327,8.81e-05,0.000114,0.0,0.272,0.646,0.307,0.0
573,0.000171,0.000334,5.87e-05,0.000114,0.0,0.242,0.702,0.307,0.0
574,0.00015,0.000341,3.76e-05,0.000114,0.0,0.208,0.715,0.308,0.0
575,0.000163,0.000347,2.35e-05,0.000114,0.0,0.187,0.714,0.308,0.0
576,0.000163,0.000352,9.4e-06,0.000114,0.0,0.166,0.603,0.309,0.0
577,0.000141,0.000349,5.87e-06,0.000114,0.0,0.144,0.444,0.309,0.0
578,0.00012,0.000347,2.35e-06,0.000114,0.0,0.137,0.492,0.31,0.0
579,0.000102,0.000346,1.17e-06,0.000114,0.0,0.137,0.35,0.31,0.0
580,9.04e-05,0.000342,1.41e-05,0.000114,0.0,0.122,0.207,0.311,0.0
581,8.47e-05,0.000341,3.76e-05,0.000114,0.0,0.113,0.157,0.311,0.0
582,8.29e-05,0.000339,9.4e-05,0.000114,0.0,0.108,0.161,0.312,0.0
583,9.14e-05,0.000337,0.000182,0.000114,0.0,0.111,0.163,0.312,0.0
584,0.000103,0.000337,0.000159,0.000114,0.0,0.119,0.154,0.312,0.0
585,0.000126,0.000336,0.000147,0.000114,9.77e-05,0.135,0.153,0.313,0.0
586,0.000147,0.000309,0.000164,0.000114,0.00926,0.135,0.183,0.313,0.00221
587,0.000156,0.000284,0.000188,0.000114,0.0376,0.127,0.223,0.314,0.00687
588,0.000161,0.000263,0.000207,0.000114,0.0656,0.122,0.199,0.314,0.00968
589,0.000161,0.000246,0.000188,0.000114,0.0758,0.1,0.19,0.315,0.0116
590,0.000151,0.000236,0.00019,0.000114,0.0991,0.102,0.313,0.315,0.0155
591,0.000143,0.000236,0.000214,0.000114,0.0917,0.104,0.441,0.316,0.00976
592,0.00014,0.000244,0.000223,0.000114,0.0561,0.0946,0.533,0.316,0.0
593,0.000141,0.000263,0.000223,0.000114,0.0181,0.0944,0.509,0.317,0.0
594,0.000162,0.000254,0.000164,0.000114,0.000693,0.109,0.447,0.317,0.0
595,0.000175,0.000246,0.000117,0.000114,0.0,0.142,0.501,0.318,0.0
596,0.00016,0.000238,8.81e-05,0.000114,0.0,0.156,0.499,0.318,0.0
597,0.000138,0.000229,5.87e-05,0.000114,0.0,0.161,0.515,0.319,0.0
598,0.000122,0.000221,3.76e-05,0.000114,0.0,0.17,0.481,0.319,0.0
599,0.00013,0.000213,2.35e-05,0.000114,0.0,0.221,0.399,0.319,0.0
600,0.000134,0.000204,9.4e-06,0.000114,0.0,0.273,0.393,0.32,0.0
601,0.000115,0.000204,5.87e-06,0.000114,0.0,0.315,0.437,0.32,0.0
602,9.31e-05,0.000203,2.35e-06,0.000114,0.0,0.295,0.355,0.321,0.0
603,7.83e-05,0.000203,1.17e-06,0.000114,0.0,0.198,0.336,0.321,0.0
604,6.71e-05,0.000204,1.41e-05,0.000114,0.0,0.162,0.319,0.322,0.0
605,6.15e-05,0.000201,3.76e-05,0.000114,0.0,0.172,0.276,0.322,0.0
606,6.39e-05,0.000199,9.4e-05,0.000114,0.0,0.201,0.358,0.323,0.0
607,6.96e-05,0.000199,0.000182,0.000114,0.0,0.232,0.427,0.323,0.0
608,7.13e-05,0.000198,0.000159,0.000114,0.0,0.23,0.374,0.324,0.0
609,8.6e-05,0.000196,0.000147,0.000114,6e-06,0.224,0.349,0.324,0.0
610,0.000105,0.000171,0.000164,0.000114,0.003,0.216,0.464,0.325,0.000813
611,0.000121,0.000146,0.000188,0.000114,0.0138,0.224,0.511,0.325,0.0021
612,0.000135,0.000126,0.000207,0.000114,0.0286,0.233,0.68,0.325,0.00333
613,0.000142,0.00011,0.000188,0.000114,0.0371,0.209,0.647,0.326,0.00515
614,0.00013,9.97e-05,0.00019,0.000114,0.0422,0.216,0.536,0.326,0.00735
615,0.000119,9.97e-05,0.000214,0.000114,0.0428,0.223,0.39,0.327,0.00326
616,0.00012,0.000106,0.000223,0.000114,0.0451,0.257,0.645,0.327,0.0
617,0.000121,0.000121,0.000223,0.000114,0.0188,0.307,0.753,0.328,0.0
618,0.000145,0.000126,0.000164,0.000114,0.000854,0.314,0.795,0.328,0.0
619,0.000165,0.000133,0.000117,0.000114,0.0,0.355,0.863,0.329,0.0
620,0.000161,0.000138,8.81e-05,0.000114,0.0,0.389,0.908,0.329,0.0
621,0.000146,0.000143,5.87e-05,0.000114,0.0,0.346,0.926,0.33,0.0
622,0.000126,0.00015,3.76e-05,0.000114,0.0,0.373,0.914,0.33,0.0
